,Unnamed: 0,ID,year,month,day,hour,mins,waveperiod,wavedirection,waveheight,Lat,Lon,WindDir,windspeed,pressure,WindDir_L,possibility,datetime,hurrthreat
1587,1587,44014.0,2011.0,3.0,11.0,5.0,50.0,7.46,142.0,3.32,36.611,-74.843,999.0,5.874248449180844,1010.3,N,0.0,2011-03-11 05:50:00,0
1588,1588,44014.0,2011.0,3.0,11.0,8.0,50.0,7.81,117.0,3.29,36.611,-74.843,999.0,5.874248449180844,1010.2,N,0.0,2011-03-11 08:50:00,0
1589,1589,44014.0,2011.0,3.0,11.0,9.0,50.0,7.71,138.0,3.44,36.611,-74.843,999.0,5.874248449180844,1010.1,N,0.0,2011-03-11 09:50:00,0
1590,1590,44014.0,2011.0,3.0,11.0,10.0,50.0,7.82,96.0,3.52,36.611,-74.843,999.0,5.874248449180844,1010.6,N,0.0,2011-03-11 10:50:00,0
1591,1591,44014.0,2011.0,3.0,11.0,11.0,50.0,7.39,129.0,3.09,36.611,-74.843,999.0,5.874248449180844,1011.1,N,0.0,2011-03-11 11:50:00,0
1592,1592,44014.0,2011.0,3.0,11.0,12.0,50.0,7.47,153.0,3.14,36.611,-74.843,999.0,5.874248449180844,1012.3,N,0.0,2011-03-11 12:50:00,0
1593,1593,44014.0,2011.0,3.0,11.0,13.0,50.0,7.34,119.0,3.02,36.611,-74.843,999.0,5.874248449180844,1013.0,N,0.0,2011-03-11 13:50:00,0
1594,1594,44014.0,2011.0,3.0,11.0,14.0,50.0,6.86,88.0,2.73,36.611,-74.843,999.0,5.874248449180844,1013.7,N,0.0,2011-03-11 14:50:00,0
1595,1595,44014.0,2011.0,3.0,11.0,15.0,50.0,6.95,109.0,2.6,36.611,-74.843,999.0,5.874248449180844,1013.6,N,0.0,2011-03-11 15:50:00,0
1596,1596,44014.0,2011.0,3.0,11.0,16.0,50.0,6.68,96.0,2.41,36.611,-74.843,999.0,5.874248449180844,1013.5,N,0.0,2011-03-11 16:50:00,0
1597,1597,44014.0,2011.0,3.0,11.0,17.0,50.0,6.68,138.0,2.37,36.611,-74.843,999.0,5.874248449180844,1013.2,N,0.0,2011-03-11 17:50:00,0
1598,1598,44014.0,2011.0,3.0,11.0,18.0,50.0,6.93,138.0,2.34,36.611,-74.843,999.0,5.874248449180844,1013.1,N,0.0,2011-03-11 18:50:00,0
1599,1599,44014.0,2011.0,3.0,11.0,19.0,50.0,6.82,88.0,2.23,36.611,-74.843,999.0,5.874248449180844,1012.6,N,0.0,2011-03-11 19:50:00,0
1600,1600,44014.0,2011.0,3.0,11.0,20.0,50.0,6.47,84.0,2.07,36.611,-74.843,999.0,5.874248449180844,1012.6,N,0.0,2011-03-11 20:50:00,0
1601,1601,44014.0,2011.0,3.0,11.0,21.0,50.0,6.77,87.0,2.31,36.611,-74.843,999.0,5.874248449180844,1013.5,N,0.0,2011-03-11 21:50:00,0
1602,1602,44014.0,2011.0,3.0,11.0,22.0,50.0,7.0,143.0,2.26,36.611,-74.843,999.0,5.874248449180844,1014.6,N,0.0,2011-03-11 22:50:00,0
1603,1603,44014.0,2011.0,3.0,11.0,23.0,50.0,6.78,90.0,2.05,36.611,-74.843,999.0,5.874248449180844,1015.4,N,0.0,2011-03-11 23:50:00,0
1604,1604,44014.0,2011.0,3.0,12.0,0.0,50.0,6.93,87.0,2.22,36.611,-74.843,999.0,5.874248449180844,1016.1,N,0.0,2011-03-12 00:50:00,0
1605,1605,44014.0,2011.0,3.0,12.0,1.0,50.0,6.72,96.0,2.1,36.611,-74.843,999.0,5.874248449180844,1016.7,N,0.0,2011-03-12 01:50:00,0
1606,1606,44014.0,2011.0,3.0,12.0,2.0,50.0,6.84,90.0,2.2,36.611,-74.843,999.0,5.874248449180844,1017.0,N,0.0,2011-03-12 02:50:00,0
1607,1607,44014.0,2011.0,3.0,12.0,3.0,50.0,6.57,91.0,2.09,36.611,-74.843,999.0,5.874248449180844,1017.2,N,0.0,2011-03-12 03:50:00,0
1608,1608,44014.0,2011.0,3.0,12.0,4.0,50.0,6.14,96.0,2.0,36.611,-74.843,999.0,5.874248449180844,1017.3,N,0.0,2011-03-12 04:50:00,0
1609,1609,44014.0,2011.0,3.0,12.0,5.0,50.0,6.39,96.0,1.97,36.611,-74.843,999.0,5.874248449180844,1017.5,N,0.0,2011-03-12 05:50:00,0
1610,1610,44014.0,2011.0,3.0,12.0,6.0,50.0,6.03,92.0,1.89,36.611,-74.843,999.0,5.874248449180844,1017.8,N,0.0,2011-03-12 06:50:00,0
1611,1611,44014.0,2011.0,3.0,12.0,7.0,50.0,5.91,92.0,1.84,36.611,-74.843,999.0,5.874248449180844,1017.7,N,0.0,2011-03-12 07:50:00,0
1612,1612,44014.0,2011.0,3.0,12.0,8.0,50.0,5.95,92.0,1.79,36.611,-74.843,999.0,5.874248449180844,1018.1,N,0.0,2011-03-12 08:50:00,0
1613,1613,44014.0,2011.0,3.0,12.0,9.0,50.0,6.02,102.0,1.68,36.611,-74.843,999.0,5.874248449180844,1018.9,N,0.0,2011-03-12 09:50:00,0
1614,1614,44014.0,2011.0,3.0,12.0,10.0,50.0,6.15,94.0,1.65,36.611,-74.843,999.0,5.874248449180844,1019.6,N,0.0,2011-03-12 10:50:00,0
1615,1615,44014.0,2011.0,3.0,12.0,11.0,50.0,6.35,94.0,1.82,36.611,-74.843,999.0,5.874248449180844,1020.3,N,0.0,2011-03-12 11:50:00,0
1616,1616,44014.0,2011.0,3.0,12.0,12.0,50.0,5.95,107.0,1.68,36.611,-74.843,999.0,5.874248449180844,1021.3,N,0.0,2011-03-12 12:50:00,0
1617,1617,44014.0,2011.0,3.0,12.0,13.0,50.0,6.26,106.0,1.68,36.611,-74.843,999.0,5.874248449180844,1021.6,N,0.0,2011-03-12 13:50:00,0
1618,1618,44014.0,2011.0,3.0,12.0,14.0,50.0,6.1,100.0,1.51,36.611,-74.843,999.0,5.874248449180844,1021.3,N,0.0,2011-03-12 14:50:00,0
1619,1619,44014.0,2011.0,3.0,12.0,15.0,50.0,6.5,97.0,1.54,36.611,-74.843,999.0,5.874248449180844,1020.8,N,0.0,2011-03-12 15:50:00,0
1620,1620,44014.0,2011.0,3.0,12.0,16.0,50.0,6.39,101.0,1.42,36.611,-74.843,999.0,5.874248449180844,1020.7,N,0.0,2011-03-12 16:50:00,0
1621,1621,44014.0,2011.0,3.0,12.0,17.0,50.0,6.17,90.0,1.46,36.611,-74.843,999.0,5.874248449180844,1019.8,N,0.0,2011-03-12 17:50:00,0
1622,1622,44014.0,2011.0,3.0,12.0,18.0,50.0,5.78,93.0,1.49,36.611,-74.843,999.0,5.874248449180844,1018.3,N,0.0,2011-03-12 18:50:00,0
1623,1623,44014.0,2011.0,3.0,12.0,19.0,50.0,5.12,90.0,1.35,36.611,-74.843,999.0,5.874248449180844,1017.6,N,0.0,2011-03-12 19:50:00,0
1624,1624,44014.0,2011.0,3.0,12.0,20.0,50.0,5.25,85.0,1.45,36.611,-74.843,999.0,5.874248449180844,1017.2,N,0.0,2011-03-12 20:50:00,0
1625,1625,44014.0,2011.0,3.0,12.0,21.0,50.0,5.0,93.0,1.41,36.611,-74.843,999.0,5.874248449180844,1016.8,N,0.0,2011-03-12 21:50:00,0
1626,1626,44014.0,2011.0,3.0,12.0,22.0,50.0,4.81,87.0,1.39,36.611,-74.843,999.0,5.874248449180844,1016.6,N,0.0,2011-03-12 22:50:00,0
1627,1627,44014.0,2011.0,3.0,12.0,23.0,50.0,4.92,97.0,1.62,36.611,-74.843,999.0,5.874248449180844,1016.6,N,0.0,2011-03-12 23:50:00,0
1628,1628,44014.0,2011.0,3.0,13.0,0.0,50.0,5.0,103.0,1.69,36.611,-74.843,999.0,5.874248449180844,1017.1,N,0.0,2011-03-13 00:50:00,0
1629,1629,44014.0,2011.0,3.0,13.0,1.0,50.0,4.93,194.0,1.68,36.611,-74.843,999.0,5.874248449180844,1017.5,N,0.0,2011-03-13 01:50:00,0
1630,1630,44014.0,2011.0,3.0,13.0,3.0,50.0,4.79,81.0,1.6,36.611,-74.843,999.0,5.874248449180844,1017.7,N,0.0,2011-03-13 03:50:00,0
1631,1631,44014.0,2011.0,3.0,13.0,4.0,50.0,4.86,76.0,1.63,36.611,-74.843,999.0,5.874248449180844,1017.4,N,0.0,2011-03-13 04:50:00,0
1632,1632,44014.0,2011.0,3.0,13.0,5.0,50.0,4.83,79.0,1.52,36.611,-74.843,999.0,5.874248449180844,1017.0,N,0.0,2011-03-13 05:50:00,0
1633,1633,44014.0,2011.0,3.0,13.0,6.0,50.0,4.81,77.0,1.51,36.611,-74.843,999.0,5.874248449180844,1016.5,N,0.0,2011-03-13 06:50:00,0
1634,1634,44014.0,2011.0,3.0,13.0,7.0,50.0,4.76,80.0,1.45,36.611,-74.843,999.0,5.874248449180844,1016.4,N,0.0,2011-03-13 07:50:00,0
1635,1635,44014.0,2011.0,3.0,13.0,8.0,50.0,4.87,84.0,1.47,36.611,-74.843,999.0,5.874248449180844,1016.6,N,0.0,2011-03-13 08:50:00,0
1636,1636,44014.0,2011.0,3.0,13.0,9.0,50.0,4.94,69.0,1.45,36.611,-74.843,999.0,5.874248449180844,1017.2,N,0.0,2011-03-13 09:50:00,0
1637,1637,44014.0,2011.0,3.0,13.0,10.0,50.0,5.02,81.0,1.55,36.611,-74.843,999.0,5.874248449180844,1017.7,N,0.0,2011-03-13 10:50:00,0
1638,1638,44014.0,2011.0,3.0,13.0,11.0,50.0,5.0,90.0,1.59,36.611,-74.843,999.0,5.874248449180844,1018.3,N,0.0,2011-03-13 11:50:00,0
1639,1639,44014.0,2011.0,3.0,13.0,12.0,50.0,4.88,89.0,1.45,36.611,-74.843,999.0,5.874248449180844,1018.9,N,0.0,2011-03-13 12:50:00,0
1640,1640,44014.0,2011.0,3.0,13.0,13.0,50.0,4.83,84.0,1.48,36.611,-74.843,999.0,5.874248449180844,1019.4,N,0.0,2011-03-13 13:50:00,0
1641,1641,44014.0,2011.0,3.0,13.0,14.0,50.0,5.0,92.0,1.43,36.611,-74.843,999.0,5.874248449180844,1019.8,N,0.0,2011-03-13 14:50:00,0
1642,1642,44014.0,2011.0,3.0,13.0,15.0,50.0,5.14,81.0,1.4,36.611,-74.843,999.0,5.874248449180844,1020.1,N,0.0,2011-03-13 15:50:00,0
1643,1643,44014.0,2011.0,3.0,13.0,16.0,50.0,5.3,82.0,1.4,36.611,-74.843,999.0,5.874248449180844,1020.2,N,0.0,2011-03-13 16:50:00,0
1644,1644,44014.0,2011.0,3.0,13.0,17.0,50.0,5.76,86.0,1.38,36.611,-74.843,999.0,5.874248449180844,1020.3,N,0.0,2011-03-13 17:50:00,0
1645,1645,44014.0,2011.0,3.0,13.0,18.0,50.0,6.08,85.0,1.33,36.611,-74.843,999.0,5.874248449180844,1020.0,N,0.0,2011-03-13 18:50:00,0
1646,1646,44014.0,2011.0,3.0,13.0,19.0,50.0,6.17,91.0,1.26,36.611,-74.843,999.0,5.874248449180844,1019.9,N,0.0,2011-03-13 19:50:00,0
1647,1647,44014.0,2011.0,3.0,13.0,20.0,50.0,6.05,95.0,1.2,36.611,-74.843,999.0,5.874248449180844,1020.3,N,0.0,2011-03-13 20:50:00,0
1648,1648,44014.0,2011.0,3.0,13.0,21.0,50.0,6.46,85.0,1.21,36.611,-74.843,999.0,5.874248449180844,1020.3,N,0.0,2011-03-13 21:50:00,0
1649,1649,44014.0,2011.0,3.0,13.0,22.0,50.0,6.56,87.0,1.25,36.611,-74.843,999.0,5.874248449180844,1021.0,N,0.0,2011-03-13 22:50:00,0
1650,1650,44014.0,2011.0,3.0,13.0,23.0,50.0,6.42,92.0,1.29,36.611,-74.843,999.0,5.874248449180844,1021.8,N,0.0,2011-03-13 23:50:00,0
1651,1651,44014.0,2011.0,3.0,14.0,0.0,50.0,6.59,102.0,1.29,36.611,-74.843,999.0,5.874248449180844,1022.2,N,0.0,2011-03-14 00:50:00,0
1652,1652,44014.0,2011.0,3.0,14.0,1.0,50.0,6.67,91.0,1.16,36.611,-74.843,999.0,5.874248449180844,1023.2,N,0.0,2011-03-14 01:50:00,0
1653,1653,44014.0,2011.0,3.0,14.0,2.0,50.0,5.91,95.0,1.19,36.611,-74.843,999.0,5.874248449180844,1023.6,N,0.0,2011-03-14 02:50:00,0
1654,1654,44014.0,2011.0,3.0,14.0,3.0,50.0,5.13,99.0,1.18,36.611,-74.843,999.0,5.874248449180844,1024.1,N,0.0,2011-03-14 03:50:00,0
1655,1655,44014.0,2011.0,3.0,14.0,4.0,50.0,5.29,89.0,1.24,36.611,-74.843,999.0,5.874248449180844,1024.4,N,0.0,2011-03-14 04:50:00,0
1656,1656,44014.0,2011.0,3.0,14.0,5.0,50.0,5.13,105.0,1.23,36.611,-74.843,999.0,5.874248449180844,1024.6,N,0.0,2011-03-14 05:50:00,0
1657,1657,44014.0,2011.0,3.0,14.0,6.0,50.0,4.99,106.0,1.27,36.611,-74.843,999.0,5.874248449180844,1024.7,N,0.0,2011-03-14 06:50:00,0
1658,1658,44014.0,2011.0,3.0,14.0,7.0,50.0,4.83,96.0,1.41,36.611,-74.843,999.0,5.874248449180844,1024.5,N,0.0,2011-03-14 07:50:00,0
1659,1659,44014.0,2011.0,3.0,14.0,8.0,50.0,4.67,119.0,1.55,36.611,-74.843,999.0,5.874248449180844,1024.6,N,0.0,2011-03-14 08:50:00,0
1660,1660,44014.0,2011.0,3.0,14.0,9.0,50.0,4.8,94.0,1.6,36.611,-74.843,999.0,5.874248449180844,1024.8,N,0.0,2011-03-14 09:50:00,0
1661,1661,44014.0,2011.0,3.0,14.0,10.0,50.0,4.92,105.0,1.63,36.611,-74.843,999.0,5.874248449180844,1025.4,N,0.0,2011-03-14 10:50:00,0
1662,1662,44014.0,2011.0,3.0,14.0,11.0,50.0,4.9,105.0,1.68,36.611,-74.843,999.0,5.874248449180844,1026.2,N,0.0,2011-03-14 11:50:00,0
1663,1663,44014.0,2011.0,3.0,14.0,12.0,50.0,4.98,121.0,1.63,36.611,-74.843,999.0,5.874248449180844,1026.8,N,0.0,2011-03-14 12:50:00,0
1664,1664,44014.0,2011.0,3.0,14.0,13.0,50.0,4.6,107.0,1.57,36.611,-74.843,999.0,5.874248449180844,1026.9,N,0.0,2011-03-14 13:50:00,0
1665,1665,44014.0,2011.0,3.0,14.0,14.0,50.0,4.76,120.0,1.58,36.611,-74.843,999.0,5.874248449180844,1027.3,N,0.0,2011-03-14 14:50:00,0
1666,1666,44014.0,2011.0,3.0,14.0,15.0,50.0,4.69,111.0,1.46,36.611,-74.843,999.0,5.874248449180844,1027.4,N,0.0,2011-03-14 15:50:00,0
1667,1667,44014.0,2011.0,3.0,14.0,16.0,50.0,4.72,118.0,1.53,36.611,-74.843,999.0,5.874248449180844,1027.6,N,0.0,2011-03-14 16:50:00,0
1668,1668,44014.0,2011.0,3.0,14.0,17.0,50.0,4.6,106.0,1.6,36.611,-74.843,999.0,5.874248449180844,1027.6,N,0.0,2011-03-14 17:50:00,0
1669,1669,44014.0,2011.0,3.0,14.0,18.0,50.0,4.73,8.0,1.68,36.611,-74.843,999.0,5.874248449180844,1027.3,N,0.0,2011-03-14 18:50:00,0
1670,1670,44014.0,2011.0,3.0,14.0,19.0,50.0,4.85,107.0,1.65,36.611,-74.843,999.0,5.874248449180844,1027.3,N,0.0,2011-03-14 19:50:00,0
1671,1671,44014.0,2011.0,3.0,14.0,20.0,50.0,4.94,108.0,1.6,36.611,-74.843,999.0,5.874248449180844,1027.2,N,0.0,2011-03-14 20:50:00,0
1672,1672,44014.0,2011.0,3.0,14.0,21.0,50.0,4.79,117.0,1.48,36.611,-74.843,999.0,5.874248449180844,1027.5,N,0.0,2011-03-14 21:50:00,0
1673,1673,44014.0,2011.0,3.0,14.0,22.0,50.0,4.7,21.0,1.47,36.611,-74.843,999.0,5.874248449180844,1027.8,N,0.0,2011-03-14 22:50:00,0
1674,1674,44014.0,2011.0,3.0,14.0,23.0,50.0,4.84,103.0,1.42,36.611,-74.843,999.0,5.874248449180844,1028.8,N,0.0,2011-03-14 23:50:00,0
1675,1675,44014.0,2011.0,3.0,15.0,0.0,50.0,4.88,109.0,1.45,36.611,-74.843,999.0,5.874248449180844,1029.5,N,0.0,2011-03-15 00:50:00,0
1676,1676,44014.0,2011.0,3.0,15.0,1.0,50.0,4.63,113.0,1.45,36.611,-74.843,999.0,5.874248449180844,1029.8,N,0.0,2011-03-15 01:50:00,0
1677,1677,44014.0,2011.0,3.0,15.0,2.0,50.0,4.83,116.0,1.42,36.611,-74.843,999.0,5.874248449180844,1030.2,N,0.0,2011-03-15 02:50:00,0
1678,1678,44014.0,2011.0,3.0,15.0,3.0,50.0,4.89,103.0,1.4,36.611,-74.843,999.0,5.874248449180844,1030.1,N,0.0,2011-03-15 03:50:00,0
1679,1679,44014.0,2011.0,3.0,15.0,4.0,50.0,4.83,100.0,1.2,36.611,-74.843,999.0,5.874248449180844,1030.2,N,0.0,2011-03-15 04:50:00,0
1680,1680,44014.0,2011.0,3.0,15.0,5.0,50.0,4.87,97.0,1.25,36.611,-74.843,999.0,5.874248449180844,1030.3,N,0.0,2011-03-15 05:50:00,0
1681,1681,44014.0,2011.0,3.0,15.0,6.0,50.0,5.0,114.0,1.26,36.611,-74.843,999.0,5.874248449180844,1030.2,N,0.0,2011-03-15 06:50:00,0
1682,1682,44014.0,2011.0,3.0,15.0,7.0,50.0,4.91,104.0,1.19,36.611,-74.843,999.0,5.874248449180844,1029.8,N,0.0,2011-03-15 07:50:00,0
1683,1683,44014.0,2011.0,3.0,15.0,8.0,50.0,4.78,114.0,1.15,36.611,-74.843,999.0,5.874248449180844,1029.9,N,0.0,2011-03-15 08:50:00,0
1684,1684,44014.0,2011.0,3.0,15.0,9.0,50.0,4.85,129.0,1.21,36.611,-74.843,999.0,5.874248449180844,1029.7,N,0.0,2011-03-15 09:50:00,0
1685,1685,44014.0,2011.0,3.0,15.0,10.0,50.0,4.77,114.0,1.16,36.611,-74.843,999.0,5.874248449180844,1030.1,N,0.0,2011-03-15 10:50:00,0
1686,1686,44014.0,2011.0,3.0,15.0,11.0,50.0,4.77,106.0,1.25,36.611,-74.843,999.0,5.874248449180844,1030.7,N,0.0,2011-03-15 11:50:00,0
1687,1687,44014.0,2011.0,3.0,15.0,12.0,50.0,5.1,121.0,1.32,36.611,-74.843,999.0,5.874248449180844,1030.8,N,0.0,2011-03-15 12:50:00,0
1688,1688,44014.0,2011.0,3.0,15.0,13.0,50.0,4.77,101.0,1.26,36.611,-74.843,999.0,5.874248449180844,1031.1,N,0.0,2011-03-15 13:50:00,0
1689,1689,44014.0,2011.0,3.0,15.0,14.0,50.0,5.04,120.0,1.35,36.611,-74.843,999.0,5.874248449180844,1031.4,N,0.0,2011-03-15 14:50:00,0
1690,1690,44014.0,2011.0,3.0,15.0,15.0,50.0,5.06,103.0,1.33,36.611,-74.843,999.0,5.874248449180844,1031.4,N,0.0,2011-03-15 15:50:00,0
1691,1691,44014.0,2011.0,3.0,15.0,16.0,50.0,4.93,125.0,1.37,36.611,-74.843,999.0,5.874248449180844,1030.8,N,0.0,2011-03-15 16:50:00,0
1692,1692,44014.0,2011.0,3.0,15.0,17.0,50.0,4.76,128.0,1.36,36.611,-74.843,999.0,5.874248449180844,1029.9,N,0.0,2011-03-15 17:50:00,0
1693,1693,44014.0,2011.0,3.0,15.0,18.0,50.0,4.77,99.0,1.33,36.611,-74.843,999.0,5.874248449180844,1029.1,N,0.0,2011-03-15 18:50:00,0
1694,1694,44014.0,2011.0,3.0,15.0,19.0,50.0,4.88,108.0,1.47,36.611,-74.843,999.0,5.874248449180844,1028.5,N,0.0,2011-03-15 19:50:00,0
1695,1695,44014.0,2011.0,3.0,15.0,20.0,50.0,4.78,106.0,1.42,36.611,-74.843,999.0,5.874248449180844,1027.7,N,0.0,2011-03-15 20:50:00,0
1696,1696,44014.0,2011.0,3.0,15.0,21.0,50.0,4.96,102.0,1.49,36.611,-74.843,999.0,5.874248449180844,1027.6,N,0.0,2011-03-15 21:50:00,0
1697,1697,44014.0,2011.0,3.0,15.0,22.0,50.0,4.84,99.0,1.48,36.611,-74.843,999.0,5.874248449180844,1027.4,N,0.0,2011-03-15 22:50:00,0
1698,1698,44014.0,2011.0,3.0,15.0,23.0,50.0,4.86,108.0,1.47,36.611,-74.843,999.0,5.874248449180844,1027.2,N,0.0,2011-03-15 23:50:00,0
1699,1699,44014.0,2011.0,3.0,16.0,0.0,50.0,4.89,87.0,1.46,36.611,-74.843,999.0,5.874248449180844,1027.0,N,0.0,2011-03-16 00:50:00,0
1700,1700,44014.0,2011.0,3.0,16.0,1.0,50.0,4.92,87.0,1.49,36.611,-74.843,999.0,5.874248449180844,1027.0,N,0.0,2011-03-16 01:50:00,0
1701,1701,44014.0,2011.0,3.0,16.0,2.0,50.0,5.08,110.0,1.44,36.611,-74.843,999.0,5.874248449180844,1026.3,N,0.0,2011-03-16 02:50:00,0
1702,1702,44014.0,2011.0,3.0,16.0,3.0,50.0,5.13,126.0,1.37,36.611,-74.843,999.0,5.874248449180844,1025.8,N,0.0,2011-03-16 03:50:00,0
1703,1703,44014.0,2011.0,3.0,16.0,4.0,50.0,5.2,79.0,1.41,36.611,-74.843,999.0,5.874248449180844,1025.0,N,0.0,2011-03-16 04:50:00,0
1704,1704,44014.0,2011.0,3.0,16.0,5.0,50.0,5.05,88.0,1.29,36.611,-74.843,999.0,5.874248449180844,1023.8,N,0.0,2011-03-16 05:50:00,0
1705,1705,44014.0,2011.0,3.0,16.0,6.0,50.0,5.13,116.0,1.4,36.611,-74.843,999.0,5.874248449180844,1022.9,N,0.0,2011-03-16 06:50:00,0
1706,1706,44014.0,2011.0,3.0,16.0,7.0,50.0,5.34,90.0,1.47,36.611,-74.843,999.0,5.874248449180844,1021.8,N,0.0,2011-03-16 07:50:00,0
1707,1707,44014.0,2011.0,3.0,16.0,8.0,50.0,5.22,121.0,1.42,36.611,-74.843,999.0,5.874248449180844,1021.2,N,0.0,2011-03-16 08:50:00,0
1708,1708,44014.0,2011.0,3.0,16.0,9.0,50.0,5.14,132.0,1.5,36.611,-74.843,999.0,5.874248449180844,1020.7,N,0.0,2011-03-16 09:50:00,0
1709,1709,44014.0,2011.0,3.0,16.0,11.0,50.0,5.29,147.0,1.68,36.611,-74.843,999.0,5.874248449180844,1020.5,N,0.0,2011-03-16 11:50:00,0
1710,1710,44014.0,2011.0,3.0,16.0,12.0,50.0,5.57,107.0,1.7,36.611,-74.843,999.0,5.874248449180844,1021.3,N,0.0,2011-03-16 12:50:00,0
1711,1711,44014.0,2011.0,3.0,16.0,13.0,50.0,5.86,143.0,1.89,36.611,-74.843,999.0,5.874248449180844,1021.0,N,0.0,2011-03-16 13:50:00,0
1712,1712,44014.0,2011.0,3.0,16.0,14.0,50.0,5.77,141.0,1.72,36.611,-74.843,999.0,5.874248449180844,1021.0,N,0.0,2011-03-16 14:50:00,0
1713,1713,44014.0,2011.0,3.0,16.0,15.0,50.0,6.06,140.0,1.8,36.611,-74.843,999.0,5.874248449180844,1020.8,N,0.0,2011-03-16 15:50:00,0
1714,1714,44014.0,2011.0,3.0,16.0,16.0,50.0,6.02,152.0,1.67,36.611,-74.843,999.0,5.874248449180844,1020.9,N,0.0,2011-03-16 16:50:00,0
1715,1715,44014.0,2011.0,3.0,16.0,18.0,50.0,6.3,148.0,1.96,36.611,-74.843,999.0,5.874248449180844,1019.5,N,0.0,2011-03-16 18:50:00,0
1716,1716,44014.0,2011.0,3.0,16.0,19.0,50.0,6.38,147.0,1.89,36.611,-74.843,999.0,5.874248449180844,1019.4,N,0.0,2011-03-16 19:50:00,0
1717,1717,44014.0,2011.0,3.0,16.0,20.0,50.0,6.47,150.0,1.86,36.611,-74.843,999.0,5.874248449180844,1019.6,N,0.0,2011-03-16 20:50:00,0
1718,1718,44014.0,2011.0,3.0,16.0,21.0,50.0,6.35,147.0,1.67,36.611,-74.843,999.0,5.874248449180844,1019.9,N,0.0,2011-03-16 21:50:00,0
1719,1719,44014.0,2011.0,3.0,16.0,22.0,50.0,6.5,148.0,1.83,36.611,-74.843,999.0,5.874248449180844,1020.4,N,0.0,2011-03-16 22:50:00,0
1720,1720,44014.0,2011.0,3.0,16.0,23.0,50.0,6.47,166.0,1.7,36.611,-74.843,999.0,5.874248449180844,1021.4,N,0.0,2011-03-16 23:50:00,0
1721,1721,44014.0,2011.0,3.0,17.0,0.0,50.0,6.38,151.0,1.74,36.611,-74.843,999.0,5.874248449180844,1021.5,N,0.0,2011-03-17 00:50:00,0
1722,1722,44014.0,2011.0,3.0,17.0,1.0,50.0,6.48,158.0,1.67,36.611,-74.843,999.0,5.874248449180844,1022.2,N,0.0,2011-03-17 01:50:00,0
1723,1723,44014.0,2011.0,3.0,17.0,2.0,50.0,6.58,143.0,1.87,36.611,-74.843,999.0,5.874248449180844,1022.4,N,0.0,2011-03-17 02:50:00,0
1724,1724,44014.0,2011.0,3.0,17.0,3.0,50.0,6.49,144.0,1.59,36.611,-74.843,999.0,5.874248449180844,1022.6,N,0.0,2011-03-17 03:50:00,0
1725,1725,44014.0,2011.0,3.0,17.0,4.0,50.0,6.45,116.0,1.56,36.611,-74.843,999.0,5.874248449180844,1022.3,N,0.0,2011-03-17 04:50:00,0
1726,1726,44014.0,2011.0,3.0,17.0,5.0,50.0,6.24,163.0,1.46,36.611,-74.843,999.0,5.874248449180844,1022.4,N,0.0,2011-03-17 05:50:00,0
1727,1727,44014.0,2011.0,3.0,17.0,6.0,50.0,6.1,157.0,1.39,36.611,-74.843,999.0,5.874248449180844,1022.5,N,0.0,2011-03-17 06:50:00,0
1728,1728,44014.0,2011.0,3.0,17.0,7.0,50.0,6.09,131.0,1.29,36.611,-74.843,999.0,5.874248449180844,1022.4,N,0.0,2011-03-17 07:50:00,0
1729,1729,44014.0,2011.0,3.0,17.0,8.0,50.0,6.14,120.0,1.25,36.611,-74.843,999.0,5.874248449180844,1022.6,N,0.0,2011-03-17 08:50:00,0
1730,1730,44014.0,2011.0,3.0,17.0,9.0,50.0,6.22,120.0,1.12,36.611,-74.843,999.0,5.874248449180844,1023.2,N,0.0,2011-03-17 09:50:00,0
1731,1731,44014.0,2011.0,3.0,17.0,10.0,50.0,6.12,113.0,1.11,36.611,-74.843,999.0,5.874248449180844,1024.0,N,0.0,2011-03-17 10:50:00,0
1732,1732,44014.0,2011.0,3.0,17.0,11.0,50.0,5.92,112.0,1.02,36.611,-74.843,999.0,5.874248449180844,1024.9,N,0.0,2011-03-17 11:50:00,0
1733,1733,44014.0,2011.0,3.0,17.0,12.0,50.0,5.24,111.0,0.93,36.611,-74.843,999.0,5.874248449180844,1025.7,N,0.0,2011-03-17 12:50:00,0
1734,1734,44014.0,2011.0,3.0,17.0,13.0,50.0,4.42,124.0,0.87,36.611,-74.843,999.0,5.874248449180844,1026.1,N,0.0,2011-03-17 13:50:00,0
1735,1735,44014.0,2011.0,3.0,17.0,14.0,50.0,4.53,104.0,0.86,36.611,-74.843,999.0,5.874248449180844,1026.7,N,0.0,2011-03-17 14:50:00,0
1736,1736,44014.0,2011.0,3.0,17.0,15.0,50.0,4.42,112.0,0.85,36.611,-74.843,999.0,5.874248449180844,1026.9,N,0.0,2011-03-17 15:50:00,0
1737,1737,44014.0,2011.0,3.0,17.0,16.0,50.0,4.39,113.0,0.88,36.611,-74.843,999.0,5.874248449180844,1027.0,N,0.0,2011-03-17 16:50:00,0
1738,1738,44014.0,2011.0,3.0,17.0,17.0,50.0,4.42,99.0,0.91,36.611,-74.843,999.0,5.874248449180844,1026.7,N,0.0,2011-03-17 17:50:00,0
