#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 01 04 09 50  55  5.2  7.5  1.69  8.33  5.71 999 1016.0  24.0  25.4 999.0 99.0 99.00
2011 01 04 10 50  62  5.5  7.5  1.64  7.69  5.33 999 1016.4  24.4  25.4 999.0 99.0 99.00
2011 01 04 11 50  54  5.8  6.8  1.57  8.33  5.40 999 1016.6  25.2  25.4 999.0 99.0 99.00
2011 01 04 12 50  55  5.6  6.7  1.60  8.33  5.60 999 1017.3  25.2  25.4 999.0 99.0 99.00
2011 01 04 13 50  45  6.7  8.1  1.56  7.69  5.47 999 1017.8  25.0  25.5 999.0 99.0 99.00
2011 01 04 14 50  42  7.0  8.8  1.55  8.33  5.10 999 1017.8  24.4  25.5 999.0 99.0 99.00
2011 01 04 15 50  52  7.8  9.8  1.50  8.33  5.02 999 1017.4  24.5  25.5 999.0 99.0 99.00
2011 01 04 16 50  50  7.5  9.2  1.61  8.33  5.08 999 1016.7  24.5  25.5 999.0 99.0 99.00
2011 01 04 17 50  53  7.1  8.5  1.70  8.33  5.11 999 1016.2  24.5  25.5 999.0 99.0 99.00
2011 01 04 18 50  46  7.2  8.5  1.78  8.33  5.20 999 1015.8  24.5  25.5 999.0 99.0 99.00
2011 01 04 19 50  46  7.0  8.5  1.66  8.33  5.19 999 1015.9  24.6  25.5 999.0 99.0 99.00
2011 01 04 20 50  52  6.7  8.4  1.71  9.09  5.20 999 1016.1  24.6  25.5 999.0 99.0 99.00
2011 01 04 21 50  51  6.5  8.1  1.80  8.33  5.34 999 1016.2  24.1  25.5 999.0 99.0 99.00
2011 01 04 22 50  53  6.4  7.9  1.74  8.33  5.56 999 1016.2  24.0  25.4 999.0 99.0 99.00
2011 01 04 23 50  43  6.7  8.5  1.66  8.33  5.35 999 1016.7  23.9  25.4 999.0 99.0 99.00
2011 01 05 00 50  49  6.6  7.8  1.62 10.81  5.31 999 1017.3  23.9  25.4 999.0 99.0 99.00
2011 01 05 01 50  59  6.9  8.5  1.77 10.81  5.52 999 1017.6  24.1  25.4 999.0 99.0 99.00
2011 01 05 02 50  82  6.6  8.0  1.80 10.00  5.50 999 1017.5  24.2  25.4 999.0 99.0 99.00
2011 01 05 03 50  80  6.4  7.9  1.65  7.69  5.21 999 1017.3  24.3  25.4 999.0 99.0 99.00
2011 01 05 04 50  61  5.3  6.6  1.66  7.14  5.24 999 1017.3  24.1  25.4 999.0 99.0 99.00
2011 01 05 05 50  70  4.5  5.5  1.55  7.69  5.31 999 1016.8  24.2  25.3 999.0 99.0 99.00
2011 01 05 06 50  73  5.6  7.2  1.68  8.33  5.71 999 1016.3  24.0  25.3 999.0 99.0 99.00
2011 01 05 07 50  80  5.4  6.4  1.50  7.69  5.26 999 1015.9  24.2  25.3 999.0 99.0 99.00
2011 01 05 08 50  73  4.7  6.2  1.55  7.14  5.38 999 1016.0  23.9  25.3 999.0 99.0 99.00
2011 01 05 09 50  82  4.5  5.8  1.50  7.69  5.32 999 1016.2  23.8  25.3 999.0 99.0 99.00
2011 01 05 10 50  71  4.8  5.8  1.54  7.14  5.79 999 1016.5  23.8  25.3 999.0 99.0 99.00
2011 01 05 11 50  79  3.7  4.8  1.48  7.69  5.69 999 1017.2  24.6  25.2 999.0 99.0 99.00
2011 01 05 12 50  79  4.2  5.4  1.50  7.14  5.75 999 1018.0  25.0  25.2 999.0 99.0 99.00
2011 01 05 13 50  67  3.3  4.4  1.47  7.69  5.90 999 1018.4  25.0  25.2 999.0 99.0 99.00
2011 01 05 14 50  67  3.6  4.4  1.46  7.14  5.87 999 1018.2  24.7  25.2 999.0 99.0 99.00
2011 01 05 15 50  64  3.8  4.7  1.45  7.69  5.77 999 1017.7  24.4  25.3 999.0 99.0 99.00
2011 01 05 16 50  64  3.4  4.9  1.52 10.81  5.87 999 1017.0  24.4  25.3 999.0 99.0 99.00
2011 01 05 17 50  61  3.2  4.5  1.54  7.69  5.97 999 1016.1  24.4  25.3 999.0 99.0 99.00
2011 01 05 18 50  70  3.9  4.8  1.41 11.43  6.13 999 1015.7  24.4  25.4 999.0 99.0 99.00
2011 01 05 19 50  68  3.8  4.8  1.42  7.14  6.15 999 1015.5  24.6  25.3 999.0 99.0 99.00
2011 01 05 20 50  76  3.3  4.9  1.39  8.33  6.13 999 1015.6  24.7  25.3 999.0 99.0 99.00
