#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 03 07 08 50 119  5.7  7.2  2.05 10.00  6.83  45 1014.5  23.4  24.4  17.9 99.0 99.00
2011 03 07 09 50 104  6.3  7.7  2.00  9.09  6.81  38 1014.4  23.2  24.4  18.2 99.0 99.00
2011 03 07 10 50 108  5.5  6.6  2.07 10.00  6.88  42 1014.9  23.2  24.4  18.6 99.0 99.00
2011 03 07 11 50 127  5.5  6.5  1.78 10.00  6.51  37 1015.4  23.5  24.4  18.5 99.0 99.00
2011 03 07 12 50 120  5.2  6.2  1.93  9.09  7.01  39 1016.0  23.7  24.5  18.0 99.0 99.00
2011 03 07 13 50 118  4.6  5.6  1.98 10.00  7.11  54 1016.7  23.9  24.5  17.9 99.0 99.00
2011 03 07 14 50 131  4.5  5.4  2.06 10.00  7.05  45 1017.0  23.9  24.6  18.1 99.0 99.00
2011 03 07 15 50 113  5.1  6.3  2.06 10.81  7.00  64 1017.1  23.9  24.7  18.0 99.0 99.00
2011 03 07 16 50 118  4.9  6.3  2.02  9.09  7.03  47 1016.8  23.9  24.7  17.8 99.0 99.00
2011 03 07 17 50 114  5.1  6.2  1.88 10.81  6.84  49 1016.1  23.9  24.8  17.8 99.0 99.00
2011 03 07 18 50 111  4.4  5.6  1.96 10.00  6.82  50 1015.7  23.9  24.9  18.0 99.0 99.00
2011 03 07 19 50 121  4.2  5.0  1.88 10.00  6.70  54 1015.4  23.7  24.9  17.9 99.0 99.00
2011 03 07 20 50 114  4.0  5.3  1.83 10.81  6.96  39 1015.5  23.8  24.9  17.8 99.0 99.00
2011 03 07 21 50  96  3.3  4.2  1.82 10.00  6.97  44 1016.0  23.8  24.9  18.1 99.0 99.00
2011 03 07 22 50  90  5.0  6.2  2.02 10.00  7.51  50 1016.0  23.7  24.8  18.2 99.0 99.00
2011 03 07 23 50  97  6.3  7.4  1.85 10.00  7.28  39 1015.8  23.6  24.8  18.1 99.0 99.00
2011 03 08 00 50 105  6.1  7.2  1.94 10.00  7.29  44 1016.2  23.7  24.7  18.0 99.0 99.00
2011 03 08 01 50  91  5.3  6.7  1.93 10.00  6.98  44 1017.2  23.7  24.7  18.0 99.0 99.00
2011 03 08 02 50  75  4.1  5.1  1.67 10.00  6.81  49 1018.0  23.7  24.6  17.5 99.0 99.00
2011 03 08 03 50  94  4.1  5.7  2.00 10.00  7.31  47 1018.2  23.3  24.6  16.4 99.0 99.00
2011 03 08 04 50  88  5.2  6.4  1.58 10.00  6.87  39 1017.9  23.5  24.6  17.8 99.0 99.00
2011 03 08 05 50  88  4.4  5.6  1.64  9.09  6.79  44 1017.3  23.4  24.6  17.9 99.0 99.00
2011 03 08 06 50 115  4.3  5.6  1.68  9.09  6.86  53 1016.2  23.2  24.5  17.4 99.0 99.00
2011 03 08 07 50 132  3.7  4.7  1.58  9.09  6.67  53 1016.0  23.2  24.5  17.1 99.0 99.00
2011 03 08 08 50 104  2.7  3.3  1.83 10.00  7.40  35 1016.5  23.2  24.5  16.8 99.0 99.00
2011 03 08 09 50  61  3.6  4.8  1.62 10.00  7.25  44 1017.1  23.2  24.5  16.9 99.0 99.00
2011 03 08 10 50  65  3.5  4.8  1.56 11.43  7.18  43 1017.7  23.1  24.5  16.9 99.0 99.00
2011 03 08 11 50  58  3.7  4.8  1.88 10.00  8.02  52 1018.5  23.3  24.5  16.3 99.0 99.00
2011 03 08 12 50  67  4.7  6.0  2.02 10.81  7.99  50 1018.9  23.3  24.5  16.5 99.0 99.00
2011 03 08 13 50  74  4.0  5.2  1.88 10.81  7.80  45 1019.5  23.3  24.6  16.1 99.0 99.00
2011 03 08 14 50  82  3.7  4.9  1.70 10.00  7.39  34 1019.8  23.3  24.7  16.0 99.0 99.00
2011 03 08 15 50  77  2.6  4.0  1.73 10.00  7.42  45 1020.0  23.3  24.8  16.2 99.0 99.00
2011 03 08 16 50  62  3.9  5.2  1.75 10.00  7.52  43 1019.8  23.2  25.0  16.2 99.0 99.00
2011 03 08 17 50  59  4.1  5.6  1.73 10.00  7.37  39 1019.2  23.2  25.0  16.0 99.0 99.00
2011 03 08 18 50  70  3.7  4.8  1.83 10.00  7.52  38 1018.7  23.3  25.1  16.3 99.0 99.00
2011 03 08 19 50  43  4.1  5.2  1.61 10.81  7.10  34 1018.6  23.4  25.1  16.2 99.0 99.00
2011 03 08 20 50  51  4.5  5.6  1.71 10.81  7.36  47 1018.7  23.5  25.1  16.6 99.0 99.00
2011 03 08 21 50  39  5.1  6.4  1.71 10.00  7.43  40 1019.2  23.4  25.0  16.9 99.0 99.00
2011 03 08 22 50  45  6.0  7.4  1.80 10.00  7.44  45 1019.4  23.3  25.0  17.1 99.0 99.00
2011 03 08 23 50  35  6.3  7.7  1.69 10.00  6.93  40 1019.7  23.3  24.8  17.1 99.0 99.00
2011 03 09 00 50  53  6.1  7.3  1.68 10.00  7.08  43 1020.1  23.2  24.7  17.5 99.0 99.00
2011 03 09 01 50  61  6.2  7.4  1.68 11.43  7.07  36 1020.6  23.2  24.7  17.3 99.0 99.00
2011 03 09 02 50  54  5.9  7.5  1.72 10.00  7.01  39 1020.6  23.3  24.6  17.4 99.0 99.00
2011 03 09 03 50  53  6.2  7.3  1.65 10.00  6.69  43 1020.4  23.2  24.5  16.9 99.0 99.00
2011 03 09 04 50  47  6.5  8.4  1.73 10.81  6.70  38 1020.2  23.1  24.6  16.9 99.0 99.00
2011 03 09 05 50  42  6.7  8.8  1.69 10.81  6.72  40 1019.7  23.1  24.6  16.8 99.0 99.00
2011 03 09 06 50  42  6.7  9.2  1.56 10.81  6.16  45 1019.1  23.0  24.6  17.3 99.0 99.00
2011 03 09 07 50  34  6.8  7.9  1.63 10.81  6.36  50 1018.8  22.8  24.6  16.3 99.0 99.00
2011 03 09 08 50  33  6.9  8.0  1.52 10.81  6.12  40 1018.7  22.8  24.5  16.9 99.0 99.00
2011 03 09 09 50  36  6.3  8.2  1.72 10.81  6.46  45 1018.9  22.7  24.5  16.6 99.0 99.00
2011 03 09 10 50  44  6.1  7.2  1.66 10.81  6.29  44 1019.3  22.7  24.5  16.6 99.0 99.00
2011 03 09 11 50  31  7.0  8.8  1.67 10.81  6.28  53 1020.0  22.6  24.5  16.4 99.0 99.00
2011 03 09 12 50  32  6.4  7.7  1.86 10.81  6.50  34 1020.4  22.5  24.5  15.8 99.0 99.00
2011 03 09 13 50  24  5.9  7.2  1.69 10.81  6.24  39 1021.0  22.4  24.5  15.6 99.0 99.00
2011 03 09 14 50  19  6.4  8.0  1.76 10.00  6.41  47 1021.1  22.4  24.6  15.8 99.0 99.00
2011 03 09 15 50  15  6.4  7.9  1.69 10.00  6.02  35 1020.8  22.4  24.6  15.5 99.0 99.00
2011 03 09 16 50  21  6.3  8.1  1.80  9.09  6.26  29 1020.4  22.4  24.7  14.8 99.0 99.00
2011 03 09 17 50  16  6.9  9.0  1.92 10.00  6.76  43 1020.0  22.3  24.7  14.6 99.0 99.00
2011 03 09 18 50  15  6.8  8.1  1.83 10.00  6.10  53 1019.6  22.4  24.7  14.5 99.0 99.00
2011 03 09 19 50  29  6.9  8.6  1.87 10.00  6.29  40 1019.0  22.5  24.7  14.5 99.0 99.00
2011 03 09 20 50  38  7.4  9.0  1.88 10.00  6.30  40 1018.8  22.5  24.7  14.6 99.0 99.00
2011 03 09 21 50  27  7.2  8.9  1.87 10.00  6.26  46 1019.2  22.5  24.7  15.6 99.0 99.00
2011 03 09 22 50  33  7.0  8.5  1.74 10.00  5.91  50 1019.0  22.5  24.6  15.6 99.0 99.00
2011 03 09 23 50  33  7.1  8.7  1.80 10.00  6.08  50 1019.2  22.5  24.6  15.0 99.0 99.00
2011 03 10 00 50  46  6.9  9.1  1.92 10.81  6.22  41 1019.7  22.4  24.6  15.2 99.0 99.00
2011 03 10 01 50  36  6.0  7.9  1.87 10.00  6.25  46 1020.1  22.3  24.6  14.6 99.0 99.00
2011 03 10 02 50  45  5.2  6.3  1.65 10.00  5.98  40 1020.1  22.3  24.5  14.0 99.0 99.00
2011 03 10 03 50  50  5.0  6.4  1.87 10.81  6.32  41 1019.9  22.2  24.5  13.7 99.0 99.00
2011 03 10 04 50  51  5.4  6.7  1.89 10.81  6.30  45 1019.6  22.2  24.5  14.2 99.0 99.00
2011 03 10 05 50  52  5.0  6.9  1.91 10.81  6.55  51 1018.9  22.2  24.4  14.3 99.0 99.00
2011 03 10 06 50  57  4.8  6.2  1.81 10.00  6.33  48 1018.1  22.1  24.4  14.1 99.0 99.00
2011 03 10 07 50  60  5.3  6.6  1.84 10.00  6.55  39 1017.6  22.0  24.4  13.8 99.0 99.00
2011 03 10 08 50  71  4.3  5.7  1.85 10.81  6.76  45 1017.5  21.9  24.4  13.2 99.0 99.00
2011 03 10 09 50  66  3.6  4.8  1.77 10.00  6.51  27 1017.8  22.1  24.3  13.3 99.0 99.00
2011 03 10 10 50  69  3.5  4.6  1.77 10.81  6.81  50 1018.1  22.2  24.3  14.3 99.0 99.00
2011 03 10 11 50  44  4.1  6.1  1.63 10.81  6.80  52 1018.9  22.3  24.3  14.8 99.0 99.00
2011 03 10 12 50  61  3.5  5.9  1.68 10.81  6.95  54 1019.0  22.8  24.3  13.5 99.0 99.00
2011 03 10 13 50  65  3.5  5.1  1.79 10.00  7.06  22 1019.3  22.7  24.3  14.1 99.0 99.00
2011 03 10 14 50  78  2.3  3.5  1.79 10.81  7.21  42 1019.7  22.9  24.4  14.6 99.0 99.00
2011 03 10 15 50  68  2.6  3.8  1.88 10.81  7.59  36 1019.4  22.8  24.7  15.1 99.0 99.00
2011 03 10 16 50  27  2.2  3.5  1.96 10.81  7.75  38 1018.9  22.7  25.0  15.0 99.0 99.00
2011 03 10 17 50  46  2.5  4.0  1.69 10.00  7.28  33 1018.3  22.9  25.2  15.2 99.0 99.00
2011 03 10 18 50  40  3.7  5.1  1.89 10.81  7.54  44 1017.5  22.8  25.2  15.2 99.0 99.00
2011 03 10 19 50  33  3.9  5.0  1.79 10.00  7.57  32 1017.1  23.0  25.2  15.2 99.0 99.00
2011 03 10 20 50  61  3.2  4.6  1.73 10.00  7.41  34 1016.6  23.2  25.2  14.8 99.0 99.00
2011 03 10 21 50  68  4.5  6.1  1.85  9.09  7.64  10 1016.7  23.1  25.1  16.3 99.0 99.00
2011 03 10 22 50  70  5.0  6.6  1.80 10.00  7.55  15 1016.7  22.9  24.9  16.2 99.0 99.00
2011 03 10 23 50  74  5.1  6.2  1.74 10.00  7.45  39 1017.1  22.9  24.8  15.8 99.0 99.00
2011 03 11 00 50  76  5.2  6.8  1.65 10.00  7.20   4 1017.8  23.0  24.7  15.8 99.0 99.00
2011 03 11 01 50  80  3.5  5.2  1.61 10.00  7.11  25 1018.6  23.0  24.7  15.7 99.0 99.00
2011 03 11 02 50  71  3.1  4.6  1.63 10.00  7.36  18 1018.3  22.9  24.7  15.9 99.0 99.00
2011 03 11 03 50  82  3.0  4.3  1.49  9.09  6.96  19 1018.3  22.9  24.6  15.9 99.0 99.00
2011 03 11 04 50  83  2.5  3.8  1.61 10.00  7.35  17 1018.2  22.8  24.6  16.1 99.0 99.00
2011 03 11 05 50  99  2.2  3.3  1.59 10.00  7.30  14 1017.5  22.9  24.6  15.2 99.0 99.00
2011 03 11 06 50 118  2.7  3.8  1.56 10.00  7.36  16 1016.9  22.8  24.6  15.8 99.0 99.00
2011 03 11 07 50 108  2.2  3.6  1.57 10.00  7.38  43 1016.4  22.8  24.6  16.0 99.0 99.00
2011 03 11 08 50 100  4.5  5.6  1.47 10.00  7.23   9 1015.5  22.8  24.6  16.4 99.0 99.00
2011 03 11 09 50 116  5.1  6.5  1.47 10.00  7.08  30 1015.8  22.8  24.6  16.3 99.0 99.00
2011 03 11 10 50 122  4.9  6.2  1.46 10.00  6.97  24 1016.2  22.9  24.6  16.4 99.0 99.00
2011 03 11 11 50 131  4.1  5.2  1.48 10.00  6.89  28 1016.8  23.3  24.7  16.6 99.0 99.00
2011 03 11 12 50 155  4.1  5.0  1.38 10.81  6.69  16 1017.3  23.3  24.7  16.1 99.0 99.00
2011 03 11 13 50 141  4.4  5.3  1.68 10.00  7.48  29 1017.5  23.4  24.7  16.3 99.0 99.00
2011 03 11 14 50 151  4.6  6.2  1.55 10.00  7.37  27 1017.7  23.5  24.8  16.0 99.0 99.00
2011 03 11 15 50 161  4.2  5.3  1.68 10.00  7.40  35 1017.8  23.6  24.9  16.5 99.0 99.00
2011 03 11 16 50 160  3.6  4.7  1.61 10.00  7.39  25 1017.4  23.6  25.1  16.4 99.0 99.00
2011 03 11 17 50 181  2.9  4.0  1.50 10.00  7.38  31 1017.1  23.6  25.2  16.2 99.0 99.00
2011 03 11 18 50 188  2.6  3.6  1.70 10.00  7.48  28 1016.6  23.7  25.2  16.5 99.0 99.00
2011 03 11 19 50 217  2.6  4.4  1.71 10.00  7.69  35 1016.1  24.0  25.2  16.1 99.0 99.00
2011 03 11 20 50 240  3.0  6.3  1.60 10.00  7.42  35 1016.2  23.7  25.2  16.7 99.0 99.00
2011 03 11 21 50 299  5.3  6.2  1.78 10.00  7.49  48 1016.7  23.9  25.1  14.7 99.0 99.00
2011 03 11 22 50 310  5.0  6.8  1.74 10.00  7.37  58 1017.2  23.7  25.0  16.3 99.0 99.00
2011 03 11 23 50 326  5.0  6.0  1.68 10.00  7.88  38 1017.6  23.6  24.9  16.5 99.0 99.00
2011 03 12 00 50 318  3.9  5.1  2.01 12.12  8.26  37 1018.4  23.5  24.8  15.9 99.0 99.00
2011 03 12 01 50 320  3.6  4.6  1.81 10.00  8.16  47 1018.9  23.4  24.8  15.6 99.0 99.00
2011 03 12 02 50 330  3.9  5.2  1.88 11.43  8.21  38 1018.9  23.1  24.7  15.5 99.0 99.00
2011 03 12 03 50 319  3.3  4.2  2.31 12.12  9.21  31 1018.6  23.0  24.7  15.5 99.0 99.00
2011 03 12 04 50 313  2.6  3.8  2.31 12.12  9.08  35 1018.5  22.9  24.7  15.3 99.0 99.00
2011 03 12 05 50 328  3.6  4.7  2.49 11.43  9.34  42 1017.9  22.7  24.7  15.3 99.0 99.00
2011 03 12 06 50 308  3.4  4.8  2.30 12.12  9.03  28 1017.5  22.6  24.6  15.3 99.0 99.00
2011 03 12 07 50 330  3.1  4.6  2.34 12.12  9.24  29 1017.2  22.5  24.7  15.3 99.0 99.00
2011 03 12 08 50 329  3.3  4.6  2.64 12.12  9.41  28 1017.4  22.4  24.7  15.2 99.0 99.00
2011 03 12 09 50 325  3.3  4.3  2.59 11.43  9.64  33 1017.8  22.6  24.6  15.1 99.0 99.00
2011 03 12 10 50 326  1.7  2.8  2.13 12.90  9.19  23 1018.1  22.4  24.6  15.0 99.0 99.00
2011 03 12 11 50  44  0.8  1.8  2.09 12.12  9.13  24 1018.8  22.7  24.6  14.0 99.0 99.00
2011 03 12 12 50 326  1.6  2.3  2.13 12.12  9.38  33 1019.4  22.7  24.7  14.3 99.0 99.00
2011 03 12 13 50 346  2.2  3.4  2.08 12.90  9.40  25 1020.0  22.7  24.8  15.0 99.0 99.00
2011 03 12 14 50 358 10.5 12.6  2.00 11.43  7.78  48 1020.2  21.3  24.7  18.1 99.0 99.00
2011 03 12 15 50  24  7.4 10.4  2.31 12.12  7.21  33 1020.6  20.5  24.7  18.0 99.0 99.00
2011 03 12 16 50  28  9.4 11.1  2.29 12.12  7.21  24 1019.7  22.1  24.7  17.3 99.0 99.00
2011 04 01 00 50 182  4.9  5.9  1.25  9.09  5.69 999 1013.4  25.4  25.9  22.3 99.0 99.00
2011 04 01 01 50 173  6.4  7.6  1.21  9.09  5.44 999 1013.9  25.4  25.8  22.4 99.0 99.00
2011 04 01 02 50 172  5.6  6.8  1.19  9.09  5.45 999 1014.2  25.3  25.8  22.4 99.0 99.00
2011 04 01 03 50 172  5.2  6.1  1.37  9.09  5.61 999 1014.2  25.4  25.8  22.7 99.0 99.00
2011 04 01 04 50 176  6.2  7.6  1.36  8.33  5.57 999 1013.7  25.3  25.8  22.4 99.0 99.00
2011 04 01 05 50 186  6.5  7.5  1.19  8.33  5.25 999 1012.7  25.4  25.7  22.5 99.0 99.00
2011 04 01 06 50 190  8.5 10.8  1.30  9.09  5.18 999 1012.1  25.4  25.7  22.2 99.0 99.00
2011 04 01 07 50 193  8.1 10.3  1.35  8.33  5.22 999 1011.7  25.4  25.7  22.4 99.0 99.00
2011 04 01 08 50 193  9.1 11.0  1.37  8.33  4.83 999 1011.5  25.5  25.7  22.2 99.0 99.00
2011 04 01 09 50 196  8.0  9.3  1.43  5.26  4.97 999 1012.1  25.4  25.7  22.3 99.0 99.00
2011 04 01 10 50 189  8.5 10.3  1.55  4.76  5.03 999 1012.5  25.5  25.7  22.4 99.0 99.00
2011 04 01 11 50 194  9.2 10.8  1.58  5.26  4.91 999 1013.1  25.6  25.7  22.5 99.0 99.00
2011 04 01 12 50 194  9.2 11.0  1.54  5.56  5.01 999 1013.8  25.7  25.7  22.7 99.0 99.00
2011 04 01 13 50 198  8.6 10.3  1.64  6.25  5.02 999 1014.3  25.7  25.8  22.9 99.0 99.00
2011 04 01 14 50 197  8.7 10.8  1.56  6.25  5.03 999 1014.7  25.8  25.8  23.0 99.0 99.00
2011 04 01 15 50 198  9.4 11.7  1.67  5.88  5.02 999 1014.6  25.8  25.9  22.6 99.0 99.00
2011 04 01 16 50 202  9.1 10.8  1.71  5.88  5.18 999 1014.5  25.9  25.9  22.7 99.0 99.00
2011 04 01 17 50 204  8.1  9.5  1.74  6.25  5.11 999 1014.1  25.9  26.0  22.7 99.0 99.00
2011 04 01 18 50 208  7.5  9.3  1.66  7.14  5.23 999 1013.7  25.9  26.0  22.8 99.0 99.00
2011 04 01 19 50 202  7.9  9.3  1.70  6.25  5.25 999 1013.4  25.9  26.0  22.6 99.0 99.00
2011 04 01 20 50 195  7.8  9.7  1.74  6.67  5.35 999 1013.0  25.8  26.0  22.9 99.0 99.00
2011 04 01 21 50 200  7.8  9.0  1.69  7.69  5.25 999 1013.4  25.8  26.0  22.7 99.0 99.00
2011 04 01 22 50 200  7.4  8.8  1.69  7.14  5.38 999 1014.0  25.8  26.0  22.6 99.0 99.00
2011 04 01 23 50 203  6.9  8.2  1.80  6.67  5.47 999 1014.7  25.8  26.0  22.2 99.0 99.00
2011 04 02 00 50 201  6.2  7.4  1.70  6.67  5.45 999 1015.2  25.7  25.9  22.5 99.0 99.00
2011 04 02 01 50 208  6.0  6.8  1.59  7.14  5.42 999 1015.8  25.7  25.9  22.6 99.0 99.00
2011 04 02 02 50 202  6.1  7.3  1.65  7.14  5.47 999 1015.8  25.6  25.9  22.7 99.0 99.00
2011 04 02 03 50 210  6.8  8.5  1.59  7.69  5.45 999 1015.6  25.5  25.9  22.4 99.0 99.00
2011 04 02 04 50 199  7.0  8.4  1.54  7.69  5.42 999 1015.2  25.4  25.8  22.6 99.0 99.00
2011 04 02 05 50 214  6.3  7.4  1.69  7.14  5.62 999 1014.7  25.4  25.8  22.6 99.0 99.00
2011 04 02 06 50 212  6.1  6.8  1.48  7.14  5.47 999 1014.2  25.3  25.8  22.6 99.0 99.00
2011 04 02 07 50 214  5.8  6.8  1.57  7.14  5.64 999 1014.2  25.3  25.8  22.5 99.0 99.00
2011 04 02 08 50 206  5.9  6.8  1.64  7.14  5.85 999 1014.6  25.2  25.8  22.6 99.0 99.00
2011 04 02 09 50 210  4.6  5.6  1.66  7.69  5.75 999 1015.0  25.3  25.8  22.5 99.0 99.00
2011 04 02 10 50 200  4.8  5.5  1.67  7.14  5.94 999 1015.5  25.2  25.8  22.1 99.0 99.00
2011 04 02 11 50 208  4.5  5.3  1.55  7.14  5.70 999 1016.3  25.2  25.8  21.9 99.0 99.00
2011 04 02 12 50 198  5.2  6.0  1.63  6.67  5.85 999 1016.7  25.4  25.8  21.8 99.0 99.00
2011 04 02 13 50 204  4.9  5.7  1.39  6.67  5.67 999 1017.1  25.4  25.8  21.7 99.0 99.00
2011 04 02 14 50 203  4.4  5.4  1.47  6.67  5.82 999 1017.5  25.5  25.9  22.0 99.0 99.00
2011 04 02 15 50 211  4.4  5.1  1.43  7.69  5.81 999 1017.6  25.5  26.0  22.0 99.0 99.00
2011 04 02 16 50 210  5.0  5.8  1.54  6.67  5.95 999 1017.0  25.5  26.1  21.9 99.0 99.00
2011 04 02 17 50 225  4.3  5.1  1.52  6.67  5.99 999 1016.5  25.7  26.1  21.8 99.0 99.00
2011 04 02 18 50 234  4.9  5.9  1.58  8.33  6.20 999 1016.1  25.6  26.1  21.8 99.0 99.00
2011 04 02 19 50 249  3.9  4.6  1.38  6.25  5.97 999 1015.7  25.8  26.2  21.6 99.0 99.00
2011 04 02 20 50 282  3.1  3.9  1.49  8.33  6.18 999 1015.4  25.8  26.1  21.8 99.0 99.00
2011 04 02 21 50   2  3.5  4.5  1.52  7.14  6.12 999 1015.5  24.6  26.1  21.5 99.0 99.00
2011 04 02 22 50  12  2.6  3.1  1.48  9.09  6.12 999 1015.9  24.5  26.0  21.2 99.0 99.00
2011 04 02 23 50  46  3.2  3.7  1.48  9.09  6.28 999 1016.4  24.5  25.9  21.4 99.0 99.00
2011 04 03 00 50  50  3.2  3.9  1.48  7.14  6.01 999 1016.9  24.6  25.9  21.7 99.0 99.00
2011 04 03 01 50  51  2.9  3.3  1.44  9.09  6.14 999 1017.7  24.6  25.9  21.7 99.0 99.00
2011 04 03 02 50  53  2.5  3.1  1.51  8.33  6.34 999 1017.6  24.8  25.9  21.5 99.0 99.00
2011 04 03 03 50  85  2.7  3.3  1.53  9.09  6.41 999 1017.7  24.7  25.9  21.8 99.0 99.00
2011 04 03 04 50 128  2.3  2.9  1.49  8.33  6.48 999 1017.3  24.9  25.8  21.9 99.0 99.00
2011 04 03 05 50 163  1.0  1.7  1.55  7.69  6.36 999 1017.0  24.9  25.8  21.8 99.0 99.00
2011 04 03 06 50  86  0.9  1.2  1.49  8.33  6.45 999 1016.4  24.8  25.8  21.9 99.0 99.00
2011 04 03 07 50  56  0.8  1.5  1.48  9.09  6.61 999 1016.1  24.8  25.8  22.0 99.0 99.00
2011 04 03 08 50  12  1.3  1.8  1.83  9.09  7.20 999 1016.2  24.8  25.8  21.9 99.0 99.00
2011 04 03 09 50  13  4.5  5.2  1.86 10.00  7.38 999 1016.5  24.4  25.8  21.6 99.0 99.00
2011 04 03 10 50  24  6.3  7.5  1.90 10.00  7.12 999 1017.2  24.4  25.8  21.8 99.0 99.00
2011 04 03 11 50  16  6.2  7.2  1.86 10.00  7.08 999 1017.9  24.3  25.8  20.9 99.0 99.00
2011 04 03 12 50   2  2.6  3.9  1.79 10.00  6.54 999 1019.6  24.6  25.8  17.4 99.0 99.00
2011 04 03 13 50  56  5.1  6.2  1.98 10.00  6.68 999 1019.9  24.8  25.8  16.1 99.0 99.00
2011 04 03 14 50  55  4.4  5.6  1.84  9.09  6.58 999 1019.7  24.9  25.8  16.3 99.0 99.00
2011 04 03 15 50  38  4.6  5.4  1.81  9.09  6.51 999 1019.8  24.9  25.8  16.1 99.0 99.00
2011 04 03 16 50  44  5.8  7.0  1.69  8.33  6.30 999 1019.7  24.5  25.9  17.5 99.0 99.00
2011 04 03 17 50  48  6.8  8.0  1.69  9.09  6.14 999 1019.3  24.2  25.9  17.6 99.0 99.00
2011 04 03 18 50  49  7.1  8.3  1.62  9.09  6.15 999 1019.1  24.3  25.9  17.5 99.0 99.00
2011 04 03 19 50  56  7.2  8.7  1.60  8.33  5.81 999 1018.9  24.2  25.8  17.5 99.0 99.00
2011 04 03 20 50  46  7.5  9.1  1.67  8.33  5.78 999 1018.9  24.2  25.8  17.7 99.0 99.00
2011 04 03 21 50  52  7.6  9.1  1.55  8.33  5.68 999 1019.0  24.2  25.7  17.7 99.0 99.00
2011 04 03 22 50  60  7.7  9.0  1.70  8.33  5.74 999 1019.4  24.3  25.7  16.9 99.0 99.00
2011 04 03 23 50  61  7.9  9.2  1.43  7.69  5.33 999 1019.8  24.4  25.7  16.1 99.0 99.00
2011 04 04 00 50  67  7.5  9.2  1.58  8.33  5.67 999 1020.2  24.3  25.6  16.4 99.0 99.00
2011 04 04 01 50  67  7.4  8.8  1.52  8.33  5.32 999 1020.4  24.1  25.6  16.9 99.0 99.00
2011 04 04 02 50  79  6.9  9.6  1.46  8.33  5.45 999 1020.5  24.1  25.5  17.2 99.0 99.00
2011 04 04 03 50  70  6.5  7.8  1.37  8.33  5.32 999 1020.5  24.0  25.5  16.8 99.0 99.00
2011 04 04 04 50  62  7.0  8.3  1.47  9.09  5.53 999 1020.0  23.9  25.5  16.8 99.0 99.00
2011 04 04 05 50  63  7.7  9.0  1.46  9.09  5.77 999 1019.2  23.7  25.4  16.5 99.0 99.00
2011 04 04 06 50  57  7.6  9.2  1.51  9.09  5.71 999 1018.9  23.6  25.4  17.0 99.0 99.00
2011 04 04 07 50  52  8.4  9.7  1.59  9.09  5.82 999 1018.5  23.6  25.3  17.0 99.0 99.00
2011 04 04 08 50  51  7.6  9.1  1.61 10.00  5.76 999 1018.9  23.6  25.3  16.7 99.0 99.00
2011 04 04 09 50  58  7.7  9.4  1.61 10.00  5.64 999 1019.3  23.5  25.4  16.8 99.0 99.00
2011 04 04 10 50  67  7.4  9.0  1.69  8.33  5.63 999 1020.2  23.5  25.3  17.2 99.0 99.00
2011 04 04 11 50  54  8.5 10.4  1.69  8.33  5.55 999 1020.8  23.6  25.4  17.2 99.0 99.00
2011 04 04 12 50  58  8.4 10.0  1.71 10.00  5.37 999 1021.5  23.5  25.4  16.9 99.0 99.00
2011 04 04 13 50  62  9.1 10.8  1.86  8.33  5.42 999 1021.8  23.6  25.4  16.9 99.0 99.00
2011 04 04 14 50  71  9.2 10.5  1.77  9.09  5.48 999 1022.0  23.6  25.5  17.0 99.0 99.00
2011 04 04 15 50  69  8.6 10.6  1.95  9.09  5.74 999 1022.0  23.7  25.5  17.3 99.0 99.00
2011 04 04 16 50  77  8.4 10.2  1.82  9.09  5.66 999 1021.4  23.8  25.6  17.4 99.0 99.00
2011 04 04 17 50  72  8.9 10.6  1.95  8.33  5.48 999 1020.8  23.7  25.5  17.4 99.0 99.00
2011 04 04 18 50  88  8.9 10.5  1.89  8.33  5.59 999 1020.1  23.7  25.5  17.4 99.0 99.00
2011 04 04 19 50  94  8.9 10.9  1.80  9.09  5.45 999 1019.8  23.6  25.5  17.3 99.0 99.00
2011 04 04 20 50  87  8.1  9.4  1.86  6.67  5.54 999 1020.1  23.7  25.5  17.9 99.0 99.00
2011 04 04 21 50  84  8.7 11.0  1.95  6.25  5.52 999 1020.1  23.8  25.5  18.1 99.0 99.00
2011 04 04 22 50  84  8.3 10.0  1.89  5.56  5.54 999 1020.3  23.8  25.5  18.3 99.0 99.00
2011 04 04 23 50  88  9.3 11.0  2.05  7.69  5.69 999 1020.4  23.9  25.5  18.4 99.0 99.00
2011 04 05 00 50  90  8.6 11.0  1.92  6.67  5.62 999 1020.9  24.0  25.4  18.8 99.0 99.00
2011 04 05 01 50  85  9.0 10.6  1.93  6.67  5.51 999 1021.0  24.1  25.4  19.3 99.0 99.00
2011 04 05 02 50  95  9.7 11.7  2.05  8.33  5.64 999 1020.8  24.1  25.4  19.3 99.0 99.00
2011 04 05 03 50  97  8.5 10.3  1.91  5.56  5.49 999 1020.7  24.1  25.4  19.5 99.0 99.00
2011 04 05 04 50  98  9.2 10.7  1.95  9.09  5.64 999 1019.6  24.1  25.4  19.4 99.0 99.00
2011 04 05 05 50 103  9.5 11.5  2.16  7.14  5.89 999 1018.7  24.1  25.4  19.7 99.0 99.00
