#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 08 13 12 50  87  7.4  8.7 99.00 99.00 99.00 999 1018.5  28.8 999.0 999.0 99.0 99.00
2017 08 13 13 00  90  6.9  8.5  0.80  3.60 99.00  66 1018.5  28.8  29.5 999.0 99.0 99.00
2017 08 13 13 10  88  7.5  8.7 99.00 99.00 99.00 999 1018.5  28.6 999.0 999.0 99.0 99.00
2017 08 13 13 20  86  7.2  8.6 99.00 99.00 99.00 999 1018.6  28.7 999.0 999.0 99.0 99.00
2017 08 13 13 30  93  7.1  8.5 99.00 99.00 99.00 999 1018.6  28.6 999.0 999.0 99.0 99.00
2017 08 13 13 40  92  6.6  7.7 99.00 99.00 99.00 999 1018.7  28.6 999.0 999.0 99.0 99.00
2017 08 13 13 50  95  6.5  7.8 99.00 99.00 99.00 999 1018.7  28.6 999.0 999.0 99.0 99.00
2017 08 13 14 00  95  6.9  8.3  0.80  3.60 99.00  65 1018.8  28.6  29.5 999.0 99.0 99.00
2017 08 13 14 10  93  6.6  7.8 99.00 99.00 99.00 999 1018.8  28.6 999.0 999.0 99.0 99.00
2017 08 13 14 20  94  6.8  8.3 99.00 99.00 99.00 999 1018.8  28.6 999.0 999.0 99.0 99.00
2017 08 13 14 30  94  6.3  7.6 99.00 99.00 99.00 999 1018.8  28.6 999.0 999.0 99.0 99.00
2017 08 13 14 40  89  6.7  8.1 99.00 99.00 99.00 999 1018.8  28.5 999.0 999.0 99.0 99.00
2017 08 13 14 50  87  6.2  8.4 99.00 99.00 99.00 999 1018.7  28.5 999.0 999.0 99.0 99.00
2017 08 13 15 00  93  7.6  9.5  0.80  3.80 99.00  65 1018.7  28.8  29.5 999.0 99.0 99.00
2017 08 13 15 10  89  7.5  9.1 99.00 99.00 99.00 999 1018.5  28.7 999.0 999.0 99.0 99.00
2017 08 13 15 20  95  7.8  9.2 99.00 99.00 99.00 999 1018.4  28.7 999.0 999.0 99.0 99.00
2017 08 13 15 30  92  7.7  9.2 99.00 99.00 99.00 999 1018.3  28.8 999.0 999.0 99.0 99.00
2017 08 13 15 40  93  7.6  9.2 99.00 99.00 99.00 999 1018.2  28.7 999.0 999.0 99.0 99.00
2017 08 13 15 50  90  7.5  8.9 99.00 99.00 99.00 999 1018.2  28.7 999.0 999.0 99.0 99.00
2017 08 13 16 00  89  7.2  8.6  0.90  3.70 99.00  63 1018.1  28.7  29.6 999.0 99.0 99.00
2017 08 13 16 10  91  7.4  9.3 99.00 99.00 99.00 999 1018.0  28.7 999.0 999.0 99.0 99.00
2017 08 13 16 20  88  7.8  9.0 99.00 99.00 99.00 999 1018.0  28.7 999.0 999.0 99.0 99.00
2017 08 13 16 30  89  7.3  8.7 99.00 99.00 99.00 999 1017.9  28.8 999.0 999.0 99.0 99.00
2017 08 13 16 40  91  7.4  9.0 99.00 99.00 99.00 999 1017.9  28.8 999.0 999.0 99.0 99.00
2017 08 13 16 50  82  7.5  9.4 99.00 99.00 99.00 999 1017.8  28.7 999.0 999.0 99.0 99.00
2017 08 13 17 00  80  7.0  8.2  1.00  3.70 99.00  65 1017.7  28.7  29.7 999.0 99.0 99.00
2017 08 13 17 10  84  7.0  8.6 99.00 99.00 99.00 999 1017.6  28.7 999.0 999.0 99.0 99.00
2017 08 13 17 20  86  7.0  8.3 99.00 99.00 99.00 999 1017.5  28.8 999.0 999.0 99.0 99.00
2017 08 13 17 30  87  6.8  8.1 99.00 99.00 99.00 999 1017.5  28.8 999.0 999.0 99.0 99.00
2017 08 13 17 40  85  6.9  8.1 99.00 99.00 99.00 999 1017.4  28.8 999.0 999.0 99.0 99.00
2017 08 13 17 50  87  6.6  7.9 99.00 99.00 99.00 999 1017.3  28.8 999.0 999.0 99.0 99.00
2017 08 13 18 00  85  6.9  8.3  1.00  3.80 99.00  68 1017.1  28.9  29.7 999.0 99.0 99.00
2017 08 13 18 10  86  6.6  7.8 99.00 99.00 99.00 999 1016.9  28.9 999.0 999.0 99.0 99.00
2017 08 13 18 20  87  6.5  7.5 99.00 99.00 99.00 999 1016.8  28.9 999.0 999.0 99.0 99.00
2017 08 13 18 30  81  6.1  7.1 99.00 99.00 99.00 999 1016.7  28.9 999.0 999.0 99.0 99.00
2017 08 13 18 40  81  6.2  7.2 99.00 99.00 99.00 999 1016.6  28.9 999.0 999.0 99.0 99.00
2017 08 13 18 50  84  6.6  7.7 99.00 99.00 99.00 999 1016.5  28.9 999.0 999.0 99.0 99.00
2017 08 13 19 00  85  6.4  7.4  0.90  3.90 99.00  70 1016.4  28.9  29.7 999.0 99.0 99.00
2017 08 13 19 10  82  6.5  7.6 99.00 99.00 99.00 999 1016.4  28.9 999.0 999.0 99.0 99.00
